ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,TYPE_OF_VEHICLE,OUTCOME
495965,40-64,male,0-9y,none,upper class,0.643706853526389,1.0,after 2015,1.0,0.0,10238,6000.0,0,0,0,SUV,0.0
908573,65+,male,0-9y,university,middle class,0.3010437038628394,1.0,before 2015,1.0,1.0,10238,8000.0,0,0,0,HatchBack,0.0
270991,65+,female,20-29y,high school,middle class,0.5868589063654415,1.0,before 2015,1.0,0.0,10238,10000.0,0,0,1,HatchBack,0.0
40894,26-39,female,20-29y,high school,upper class,0.5933543781701439,0.0,before 2015,0.0,0.0,10238,12000.0,0,0,0,HatchBack,1.0
170078,16-25,female,0-9y,high school,poverty,0.5329538412735858,1.0,before 2015,1.0,0.0,36980,14000.0,3,0,0,Sedan,0.0
27239,40-64,female,10-19y,high school,poverty,0.3848379097304722,1.0,before 2015,1.0,0.0,33682,14000.0,0,0,0,SUV,0.0
191814,26-39,male,0-9y,university,upper class,0.5391112250624551,1.0,after 2015,0.0,1.0,33774,10000.0,2,0,0,Sedan,0.0
227439,65+,female,20-29y,high school,poverty,0.5534656897665571,1.0,before 2015,0.0,0.0,10238,7000.0,2,0,0,HatchBack,0.0
991836,16-25,male,20-29y,high school,working class,0.5496893566752845,0.0,after 2015,1.0,1.0,10238,13000.0,1,0,0,Sedan,1.0
516272,26-39,male,10-19y,none,middle class,0.5770009812928507,0.0,before 2015,1.0,1.0,10238,11000.0,1,0,0,SUV,0.0
820998,65+,male,0-9y,high school,working class,0.3419140843841789,0.0,before 2015,1.0,0.0,10238,7000.0,1,0,6,HatchBack,1.0
178340,65+,female,20-29y,none,working class,0.6384959765395574,1.0,before 2015,1.0,1.0,10238,10000.0,6,0,0,Sedan,0.0
176545,26-39,female,20-29y,university,poverty,0.8490403926962412,1.0,after 2015,1.0,0.0,35988,12000.0,0,0,0,Sports Car,0.0
524587,65+,male,30y+,high school,upper class,0.6569617828463526,1.0,after 2015,0.0,1.0,10238,10000.0,1,0,0,Sedan,1.0
618442,65+,female,10-19y,none,poverty,0.6200475941847767,1.0,before 2015,1.0,0.0,10238,14000.0,0,0,2,Sports Car,0.0
524018,65+,male,0-9y,university,working class,0.6426565073139279,1.0,before 2015,1.0,0.0,10238,15000.0,0,0,0,Sedan,0.0
92226,65+,female,30y+,high school,upper class,0.6651116997903703,1.0,after 2015,0.0,0.0,10238,7000.0,0,0,0,HatchBack,0.0
530341,40-64,female,30y+,university,working class,0.805667877473607,1.0,before 2015,1.0,1.0,10238,10000.0,0,0,0,Sports Car,1.0
57839,65+,female,20-29y,none,upper class,0.5939733721350302,1.0,after 2015,0.0,0.0,92100,14000.0,0,0,1,Sedan,0.0
868702,40-64,male,0-9y,none,middle class,0.5075500867987391,0.0,after 2015,1.0,1.0,10238,10000.0,0,0,0,SUV,1.0
178744,16-25,male,20-29y,high school,middle class,0.3545171999089003,1.0,before 2015,1.0,1.0,10238,13000.0,0,0,0,SUV,1.0
955206,65+,female,0-9y,university,poverty,0.6517482119762763,0.0,before 2015,1.0,0.0,10238,13000.0,0,0,1,Sedan,0.0
479096,26-39,male,20-29y,university,middle class,0.697990664907259,0.0,before 2015,1.0,0.0,10238,7000.0,1,0,0,Sedan,0.0
40551,16-25,male,0-9y,high school,poverty,0.7757049263256415,1.0,after 2015,1.0,0.0,92037,11000.0,0,0,8,Sedan,0.0
782671,40-64,female,20-29y,none,middle class,0.548900620512426,0.0,after 2015,0.0,1.0,10238,10000.0,0,0,2,HatchBack,1.0
843396,26-39,male,30y+,university,upper class,0.526822568209226,1.0,before 2015,0.0,0.0,10238,11000.0,1,0,0,SUV,0.0
399715,26-39,male,20-29y,none,upper class,0.7015761982085427,1.0,before 2015,1.0,1.0,32350,14000.0,0,0,0,SUV,0.0
312000,65+,male,20-29y,university,middle class,0.6967394424440663,1.0,before 2015,0.0,0.0,10238,9000.0,0,0,0,Sports Car,0.0
241545,40-64,female,10-19y,university,poverty,0.5608720537776275,1.0,after 2015,1.0,1.0,10238,13000.0,1,0,1,Sports Car,1.0
257204,65+,female,30y+,none,upper class,0.4293724685917676,1.0,after 2015,1.0,1.0,10238,15000.0,0,0,0,HatchBack,0.0
525263,65+,male,20-29y,high school,middle class,0.7428106909427745,0.0,after 2015,0.0,1.0,10238,9000.0,0,0,0,HatchBack,0.0
202058,65+,female,10-19y,university,upper class,0.5633153661174122,1.0,before 2015,0.0,0.0,30652,12000.0,0,0,0,Sedan,0.0
615143,65+,male,20-29y,university,upper class,0.3885179496297478,0.0,after 2015,0.0,1.0,10238,13000.0,1,0,0,HatchBack,0.0
245658,40-64,female,20-29y,none,working class,0.52757144842586,1.0,before 2015,0.0,0.0,10238,14000.0,0,0,1,Sports Car,1.0
24735,65+,female,0-9y,high school,upper class,0.4298291231735143,1.0,after 2015,1.0,0.0,10238,14000.0,0,0,0,Sports Car,0.0
584072,40-64,male,30y+,high school,upper class,0.6647211385446828,1.0,before 2015,1.0,1.0,10238,9000.0,0,0,0,HatchBack,1.0
141509,40-64,female,20-29y,university,poverty,0.6019569054130623,1.0,before 2015,0.0,0.0,10238,9000.0,0,1,0,HatchBack,0.0
796043,65+,male,0-9y,university,poverty,0.5388769391565735,1.0,before 2015,0.0,0.0,10238,12000.0,0,0,0,Sedan,0.0
7081,40-64,male,20-29y,none,upper class,0.4158864479125116,1.0,before 2015,1.0,0.0,32725,9000.0,0,0,0,SUV,1.0
452613,26-39,female,0-9y,university,middle class,0.568072094097732,1.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,Sports Car,1.0
659273,16-25,male,0-9y,high school,working class,0.4048079370589413,1.0,before 2015,1.0,0.0,10238,9000.0,1,0,0,HatchBack,1.0
551710,40-64,male,20-29y,high school,working class,0.5610543265777753,1.0,before 2015,1.0,1.0,10238,13000.0,0,0,0,SUV,1.0
443967,26-39,male,30y+,high school,poverty,0.4582950575999603,1.0,before 2015,1.0,1.0,10238,9000.0,0,0,0,Sports Car,0.0
115809,65+,male,20-29y,none,upper class,0.319463353882946,1.0,before 2015,1.0,0.0,31819,14000.0,0,0,0,Sports Car,0.0
158210,26-39,male,20-29y,university,upper class,0.4050715117443827,1.0,before 2015,1.0,1.0,10238,14000.0,2,0,11,Sedan,1.0
825640,65+,male,20-29y,university,upper class,0.5094346974269437,0.0,after 2015,1.0,1.0,10238,11000.0,0,1,0,SUV,1.0
240565,65+,male,0-9y,high school,working class,0.7217318148968606,1.0,after 2015,1.0,0.0,35799,13000.0,5,0,1,HatchBack,0.0
111668,40-64,female,20-29y,none,working class,0.6937179057571188,1.0,after 2015,1.0,0.0,10238,14000.0,2,0,0,Sports Car,0.0
142821,16-25,female,30y+,none,upper class,0.4317796296638378,0.0,after 2015,0.0,0.0,10238,12000.0,0,0,3,HatchBack,1.0
339845,65+,male,0-9y,high school,upper class,0.5542509753682973,1.0,before 2015,1.0,0.0,10238,3000.0,0,0,0,SUV,1.0
7671,26-39,female,0-9y,none,upper class,0.4559393732828204,1.0,before 2015,0.0,0.0,32056,7000.0,1,0,0,SUV,0.0
1831,40-64,female,10-19y,high school,upper class,0.4720584642920934,1.0,after 2015,0.0,1.0,10238,10000.0,0,0,0,HatchBack,0.0
230841,16-25,male,0-9y,university,middle class,0.5824107885904679,1.0,before 2015,1.0,0.0,10238,4000.0,0,0,0,Sedan,0.0
527808,26-39,female,30y+,university,upper class,0.7361791074511399,1.0,after 2015,0.0,1.0,31632,12000.0,5,0,0,Sports Car,0.0
267307,40-64,female,20-29y,university,upper class,0.9050320217532846,1.0,before 2015,0.0,1.0,10238,9000.0,0,0,6,HatchBack,1.0
79234,40-64,female,20-29y,none,working class,0.3739859819100606,0.0,after 2015,0.0,1.0,10238,3000.0,0,0,0,HatchBack,0.0
59274,40-64,male,10-19y,high school,middle class,0.7167666392474468,1.0,before 2015,0.0,1.0,10238,14000.0,0,0,0,HatchBack,1.0
66018,40-64,male,0-9y,high school,poverty,0.4900354601995065,1.0,after 2015,1.0,0.0,10238,7000.0,0,0,0,Sedan,1.0
428381,65+,female,0-9y,high school,middle class,0.6055495742167469,1.0,before 2015,1.0,1.0,10238,9000.0,2,0,0,Sports Car,0.0
521304,40-64,male,10-19y,none,working class,0.6087837273417791,0.0,after 2015,1.0,0.0,10238,13000.0,0,0,0,SUV,0.0
522299,65+,male,20-29y,university,upper class,0.4930126439609439,1.0,after 2015,0.0,1.0,10238,10000.0,1,0,0,HatchBack,0.0
283021,40-64,male,10-19y,university,middle class,0.6382928753090764,0.0,before 2015,0.0,1.0,30096,7000.0,3,0,2,HatchBack,1.0
448853,65+,female,10-19y,none,upper class,0.529161594381683,1.0,after 2015,1.0,0.0,40653,10000.0,4,1,0,HatchBack,0.0
310417,16-25,male,20-29y,none,working class,0.6961463045610973,1.0,after 2015,1.0,0.0,10238,7000.0,0,0,0,HatchBack,0.0
392260,16-25,male,10-19y,university,working class,0.6167156354764582,0.0,before 2015,0.0,1.0,10238,3000.0,1,0,1,HatchBack,0.0
519861,40-64,female,30y+,university,upper class,0.5954767649300539,1.0,after 2015,0.0,0.0,10238,15000.0,2,0,0,Sedan,1.0
315705,40-64,male,30y+,high school,upper class,0.6295996410666516,0.0,before 2015,0.0,1.0,32672,10000.0,0,0,0,Sedan,0.0
975171,65+,male,20-29y,high school,middle class,0.5565560514715588,0.0,before 2015,1.0,0.0,10238,9000.0,2,0,0,SUV,0.0
132486,16-25,male,0-9y,university,working class,0.811724501019859,1.0,after 2015,1.0,0.0,10238,10000.0,0,0,0,Sports Car,1.0
41068,40-64,female,0-9y,high school,upper class,0.7141835063063509,1.0,after 2015,1.0,1.0,10238,10000.0,1,0,2,Sedan,0.0
571153,40-64,female,0-9y,high school,poverty,0.5823448131082862,0.0,before 2015,0.0,0.0,32310,14000.0,7,0,1,Sports Car,1.0
630309,40-64,female,0-9y,university,poverty,0.8855543641900614,0.0,before 2015,1.0,0.0,10238,10000.0,6,0,0,Sports Car,1.0
650225,65+,male,20-29y,university,upper class,0.6027206951471042,1.0,before 2015,0.0,1.0,10238,9000.0,0,0,0,Sports Car,1.0
1042,16-25,male,0-9y,high school,middle class,0.4986129633836709,1.0,after 2015,1.0,0.0,10238,12000.0,4,0,0,HatchBack,0.0
159392,40-64,male,0-9y,none,upper class,0.7726797531179335,1.0,before 2015,0.0,1.0,10238,13000.0,0,0,1,HatchBack,1.0
140836,65+,male,30y+,university,poverty,0.6188182920677239,0.0,before 2015,0.0,0.0,10238,10000.0,0,0,2,HatchBack,0.0
681451,65+,male,0-9y,high school,upper class,0.5325136073536773,0.0,after 2015,0.0,0.0,27054,14000.0,0,0,0,Sedan,0.0
32205,26-39,male,0-9y,university,middle class,0.6825721729606877,0.0,before 2015,1.0,1.0,10238,14000.0,1,0,0,HatchBack,0.0
449925,26-39,male,20-29y,university,upper class,0.3161230112721563,0.0,after 2015,0.0,0.0,10238,10000.0,0,0,0,SUV,1.0
108,26-39,female,20-29y,university,upper class,0.8240279163806167,0.0,after 2015,0.0,0.0,10238,12000.0,0,1,0,SUV,0.0
206132,40-64,female,10-19y,high school,upper class,0.7264460982960959,0.0,before 2015,1.0,0.0,92093,10000.0,0,1,4,Sports Car,1.0
474891,40-64,male,0-9y,high school,working class,0.4404619722502222,1.0,after 2015,0.0,0.0,10238,13000.0,0,0,2,Sedan,0.0
28626,16-25,male,0-9y,high school,upper class,0.5488004897480203,1.0,after 2015,1.0,1.0,10238,12000.0,0,0,0,Sports Car,1.0
11646,40-64,male,20-29y,high school,upper class,0.8308670184116671,1.0,after 2015,0.0,0.0,10238,2000.0,0,0,0,Sports Car,0.0
476061,65+,female,10-19y,none,middle class,0.4434600724571783,1.0,before 2015,1.0,1.0,10238,10000.0,0,0,1,Sedan,1.0
496402,26-39,female,20-29y,university,upper class,0.6200398069443872,1.0,after 2015,1.0,1.0,10238,14000.0,0,0,0,Sedan,1.0
291647,40-64,female,20-29y,high school,upper class,0.6817207053234878,1.0,after 2015,0.0,0.0,10238,9000.0,0,0,0,Sports Car,1.0
470701,26-39,male,20-29y,high school,working class,0.5929098615845665,1.0,before 2015,0.0,1.0,36015,13000.0,0,0,0,Sedan,1.0
452510,65+,male,20-29y,none,upper class,0.7264757274097661,1.0,before 2015,0.0,1.0,31270,9000.0,0,0,1,SUV,1.0
403662,40-64,male,10-19y,none,upper class,0.5152201532148759,1.0,after 2015,1.0,0.0,10238,10000.0,2,0,1,Sports Car,0.0
699210,65+,female,20-29y,university,upper class,0.5456658724740258,0.0,after 2015,1.0,1.0,10238,10000.0,0,0,0,Sedan,1.0
58612,16-25,male,0-9y,high school,working class,0.7558036158763836,1.0,before 2015,1.0,1.0,10238,11000.0,0,0,1,HatchBack,0.0
101313,40-64,male,20-29y,high school,poverty,0.463286610802538,1.0,after 2015,1.0,1.0,10238,12000.0,0,0,1,Sports Car,1.0
293050,40-64,male,0-9y,university,upper class,0.6999920585525092,1.0,before 2015,1.0,0.0,33278,12000.0,1,0,0,HatchBack,0.0
607208,65+,female,30y+,high school,middle class,0.6723849644740099,1.0,after 2015,1.0,0.0,10238,10000.0,1,0,3,Sports Car,0.0
440963,65+,male,20-29y,high school,working class,0.7982993160518295,1.0,after 2015,1.0,0.0,30881,12000.0,1,0,0,SUV,0.0
242436,26-39,male,0-9y,none,middle class,0.5114760977050652,1.0,before 2015,0.0,0.0,32805,14000.0,0,0,0,HatchBack,0.0
603678,65+,male,20-29y,university,poverty,0.5220761292485848,1.0,after 2015,0.0,1.0,34282,13000.0,0,0,1,Sports Car,0.0
360949,65+,female,20-29y,university,upper class,0.5423665593066203,1.0,before 2015,1.0,1.0,10238,9000.0,0,0,11,Sedan,1.0
501938,65+,male,20-29y,university,poverty,0.7000962615903079,1.0,after 2015,1.0,1.0,10238,13000.0,0,0,6,HatchBack,1.0
583113,40-64,female,20-29y,high school,upper class,0.5520584303780226,1.0,after 2015,0.0,0.0,34585,11000.0,1,0,0,HatchBack,1.0
81418,65+,male,10-19y,university,working class,0.5723933001579797,0.0,before 2015,0.0,1.0,10238,6000.0,1,0,0,SUV,0.0
318972,40-64,male,30y+,university,working class,0.4834107700347403,1.0,before 2015,0.0,1.0,10238,12000.0,0,0,0,Sports Car,0.0
349,26-39,female,0-9y,university,poverty,0.5326753817044307,1.0,before 2015,1.0,0.0,10238,9000.0,0,0,0,SUV,0.0
257055,40-64,male,0-9y,university,upper class,0.5371558094154086,1.0,before 2015,1.0,1.0,10238,10000.0,0,0,0,Sports Car,1.0
518879,26-39,male,0-9y,university,middle class,0.4666236411597636,1.0,before 2015,0.0,0.0,10238,9000.0,1,0,0,HatchBack,0.0
323304,40-64,male,10-19y,high school,upper class,0.6214102691643532,1.0,before 2015,0.0,1.0,10238,10000.0,0,0,0,Sports Car,0.0
366966,65+,male,30y+,none,poverty,0.561344326504933,1.0,after 2015,0.0,1.0,10238,16000.0,0,0,8,Sedan,0.0
325828,16-25,male,20-29y,none,poverty,0.4739656897794505,1.0,before 2015,0.0,1.0,10238,9000.0,0,0,0,SUV,0.0
248345,65+,female,20-29y,none,upper class,0.5489599539262834,1.0,before 2015,0.0,1.0,10238,9000.0,1,0,1,Sports Car,0.0
124271,65+,male,0-9y,university,upper class,0.7197267309537085,1.0,after 2015,1.0,1.0,30786,13000.0,0,0,0,HatchBack,1.0
417646,65+,male,20-29y,high school,upper class,0.6268504343257206,1.0,after 2015,0.0,1.0,10238,9000.0,0,0,0,Sedan,1.0
372525,40-64,female,20-29y,none,upper class,0.5770465203577455,1.0,after 2015,0.0,0.0,34393,9000.0,0,0,0,HatchBack,1.0
83779,26-39,male,0-9y,university,working class,0.6229946902651273,1.0,after 2015,1.0,0.0,10238,11000.0,1,0,0,HatchBack,1.0
261807,26-39,female,30y+,none,upper class,0.606281474228904,1.0,after 2015,1.0,0.0,10238,13000.0,0,0,0,Sedan,0.0
638598,26-39,male,0-9y,none,middle class,0.6332914921621688,0.0,before 2015,0.0,1.0,10238,13000.0,0,0,0,SUV,0.0
655724,40-64,male,20-29y,high school,working class,0.5533548072378701,1.0,before 2015,0.0,0.0,10238,9000.0,0,0,0,HatchBack,0.0
911116,40-64,male,0-9y,none,working class,0.5453400741098022,1.0,before 2015,1.0,1.0,10238,9000.0,0,0,0,Sports Car,0.0
837947,65+,male,0-9y,high school,upper class,0.6654339895600592,0.0,after 2015,1.0,1.0,10238,10000.0,0,0,0,HatchBack,0.0
539064,40-64,female,20-29y,university,upper class,0.7431615393082601,1.0,before 2015,0.0,1.0,10238,15000.0,2,0,0,HatchBack,0.0
78695,16-25,male,0-9y,high school,working class,0.6267639329053525,1.0,before 2015,0.0,0.0,10238,11000.0,0,0,0,Sports Car,0.0
777883,26-39,male,0-9y,none,upper class,0.4852801003273051,0.0,before 2015,0.0,0.0,10238,14000.0,0,3,0,Sports Car,1.0
124499,40-64,male,0-9y,none,poverty,0.8031094371496941,1.0,after 2015,1.0,1.0,10238,9000.0,0,0,0,Sedan,1.0
28343,26-39,male,0-9y,university,middle class,0.4321010224880697,1.0,after 2015,1.0,1.0,10238,11000.0,1,0,1,HatchBack,0.0
147209,65+,male,20-29y,none,middle class,0.7934834995559152,1.0,before 2015,0.0,0.0,34471,14000.0,2,0,0,Sports Car,1.0
681656,65+,female,20-29y,university,upper class,0.4169829368091435,1.0,before 2015,0.0,1.0,31362,14000.0,0,0,0,Sports Car,0.0
280370,40-64,male,20-29y,high school,middle class,0.6868061573814299,1.0,before 2015,0.0,1.0,10238,4000.0,0,0,0,SUV,1.0
346225,65+,male,0-9y,university,middle class,0.4699728161642264,1.0,before 2015,0.0,1.0,10238,11000.0,1,0,2,Sedan,0.0
216484,65+,female,0-9y,university,upper class,0.663617684985223,1.0,after 2015,1.0,0.0,92098,14000.0,0,0,0,SUV,0.0
3963,40-64,female,20-29y,none,upper class,0.6107572329822749,1.0,after 2015,0.0,0.0,10238,14000.0,0,0,0,Sedan,0.0
491982,65+,female,20-29y,none,working class,0.7078882399376125,1.0,after 2015,1.0,1.0,10238,12000.0,0,0,0,Sedan,1.0
172221,65+,male,0-9y,university,upper class,0.5976997479677456,1.0,before 2015,1.0,1.0,10238,15000.0,0,0,0,Sedan,1.0
285344,65+,male,0-9y,high school,upper class,0.657002249851455,1.0,before 2015,1.0,0.0,33863,10000.0,0,0,0,Sports Car,0.0
381756,26-39,male,10-19y,high school,upper class,0.7659810677535627,1.0,after 2015,1.0,0.0,10238,14000.0,0,0,0,Sedan,1.0
73886,16-25,female,0-9y,none,upper class,0.471459771451241,1.0,after 2015,1.0,0.0,10238,10000.0,0,0,1,Sedan,0.0
378436,16-25,male,0-9y,none,upper class,0.4816944229847769,0.0,before 2015,1.0,0.0,10238,10000.0,1,0,0,Sports Car,0.0
85732,40-64,male,10-19y,university,upper class,0.8279909464921583,1.0,before 2015,0.0,0.0,10238,7000.0,0,0,1,HatchBack,1.0
250781,65+,male,30y+,university,middle class,0.7183960566082718,1.0,before 2015,0.0,1.0,27883,10000.0,0,0,0,SUV,0.0
479599,40-64,male,0-9y,university,working class,0.5428164419179069,1.0,after 2015,0.0,1.0,10238,6000.0,0,0,0,Sports Car,1.0
110699,65+,male,20-29y,high school,poverty,0.4025642573561861,1.0,after 2015,0.0,0.0,10238,7000.0,1,0,0,Sedan,0.0
5404,26-39,male,10-19y,high school,upper class,0.5718120210544465,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,0,HatchBack,0.0
378197,40-64,male,10-19y,high school,upper class,0.6768508863737337,1.0,before 2015,1.0,0.0,10238,6000.0,0,1,0,Sports Car,0.0
712858,65+,male,0-9y,university,upper class,0.5602557044026963,1.0,after 2015,0.0,1.0,36861,16000.0,1,0,0,Sedan,0.0
838661,16-25,male,20-29y,none,working class,0.2960692917136278,0.0,after 2015,1.0,1.0,10238,10000.0,0,0,1,HatchBack,1.0
244137,65+,male,10-19y,high school,upper class,0.4039492589016217,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,0,Sports Car,0.0
662331,26-39,female,30y+,high school,working class,0.4112539078350643,1.0,after 2015,0.0,1.0,35013,10000.0,0,0,1,SUV,1.0
869612,16-25,male,20-29y,high school,poverty,0.433524455362573,1.0,after 2015,0.0,0.0,10238,8000.0,0,0,0,Sedan,1.0
140737,40-64,male,0-9y,high school,upper class,0.4330013047442368,1.0,after 2015,1.0,1.0,92101,14000.0,0,4,0,HatchBack,0.0
655423,65+,male,0-9y,university,working class,0.7328587598908798,0.0,before 2015,1.0,0.0,10238,8000.0,0,0,0,Sports Car,0.0
363830,65+,male,10-19y,university,working class,0.6937195259882305,0.0,before 2015,0.0,0.0,10238,6000.0,2,0,0,Sedan,0.0
541998,16-25,male,20-29y,university,middle class,0.6830906393981568,1.0,before 2015,0.0,1.0,10238,14000.0,0,0,0,Sports Car,0.0
424426,65+,male,0-9y,high school,upper class,0.7611850655376002,1.0,before 2015,0.0,1.0,10238,11000.0,0,0,5,SUV,0.0
640638,40-64,female,30y+,high school,upper class,0.4752374647664997,0.0,before 2015,1.0,1.0,10238,13000.0,2,0,0,HatchBack,0.0
376161,16-25,male,0-9y,high school,upper class,0.498833563170512,0.0,after 2015,0.0,0.0,32842,7000.0,4,0,0,Sports Car,0.0
288056,40-64,female,30y+,university,upper class,0.5921780881155772,1.0,after 2015,1.0,1.0,10238,16000.0,0,0,0,Sports Car,0.0
60643,65+,male,0-9y,university,middle class,0.7877751413546477,1.0,after 2015,0.0,1.0,10238,14000.0,1,4,0,Sedan,0.0
999251,40-64,male,0-9y,high school,poverty,0.5445300845646254,0.0,before 2015,0.0,1.0,10238,13000.0,0,0,0,HatchBack,0.0
437800,16-25,female,30y+,none,upper class,0.6321146214628115,0.0,before 2015,1.0,0.0,33502,9000.0,0,0,0,HatchBack,0.0
339775,65+,male,0-9y,university,working class,0.4775915869411281,0.0,after 2015,1.0,1.0,37453,10000.0,0,0,0,Sedan,0.0
635351,16-25,female,0-9y,none,poverty,0.5309101926038511,0.0,after 2015,1.0,0.0,10238,9000.0,0,0,0,SUV,0.0
574855,40-64,male,30y+,high school,upper class,0.5589104797153117,1.0,before 2015,1.0,1.0,10238,13000.0,1,0,3,HatchBack,0.0
482450,40-64,male,0-9y,university,upper class,0.6321026104415659,1.0,before 2015,1.0,1.0,10238,14000.0,0,0,1,HatchBack,0.0
499052,26-39,male,20-29y,high school,upper class,0.4940979453350187,1.0,before 2015,1.0,1.0,10238,13000.0,5,0,12,SUV,0.0
337702,40-64,male,10-19y,high school,upper class,0.8045236081172148,1.0,before 2015,0.0,0.0,10238,12000.0,1,0,0,Sedan,1.0
105119,65+,male,20-29y,high school,working class,0.4548597918655537,1.0,after 2015,1.0,0.0,10238,15000.0,1,0,0,Sedan,1.0
840293,65+,male,20-29y,university,working class,0.573801090536777,1.0,before 2015,1.0,0.0,10238,14000.0,1,0,0,Sports Car,0.0
154458,65+,female,20-29y,university,poverty,0.6266649855956961,0.0,after 2015,0.0,0.0,10238,7000.0,0,0,0,Sports Car,0.0
101,26-39,male,0-9y,high school,working class,0.655130677373825,1.0,before 2015,1.0,1.0,31894,9000.0,0,0,0,Sedan,0.0
263827,65+,male,0-9y,high school,upper class,0.5811224388598074,1.0,before 2015,1.0,1.0,10238,10000.0,0,0,0,Sports Car,1.0
124731,65+,male,30y+,none,poverty,0.3460743691902589,1.0,after 2015,0.0,0.0,10238,13000.0,2,0,1,Sedan,0.0
294595,40-64,female,0-9y,university,middle class,0.5311373403418451,1.0,before 2015,1.0,1.0,31698,9000.0,0,0,0,SUV,0.0
634249,40-64,female,10-19y,high school,upper class,0.6013115735302196,1.0,after 2015,1.0,1.0,10238,9000.0,0,0,1,Sports Car,0.0
593556,65+,male,20-29y,university,working class,0.6479571113001845,1.0,after 2015,0.0,1.0,10238,9000.0,0,0,1,HatchBack,0.0
170498,16-25,female,10-19y,high school,working class,0.7285396776532661,1.0,before 2015,1.0,0.0,35694,15000.0,0,0,0,HatchBack,1.0
662107,16-25,male,10-19y,none,upper class,0.5694132699101628,1.0,before 2015,0.0,0.0,17413,15000.0,0,0,0,Sedan,0.0
